
0.015873 0.015873 -0.088850
0.031746 0.015873 -0.080537
0.047619 0.015873 -0.073000
0.063492 0.015873 -0.066167
0.079365 0.015873 -0.059973
0.095238 0.015873 -0.054358
0.111111 0.015873 -0.049269
0.126984 0.015873 -0.044655
0.142857 0.015873 -0.040474
0.158730 0.015873 -0.036684
0.174603 0.015873 -0.033249
0.190476 0.015873 -0.030136
0.206349 0.015873 -0.027315
0.222222 0.015873 -0.024758
0.238095 0.015873 -0.022441
0.253968 0.015873 -0.020341
0.269841 0.015873 -0.018438
0.285714 0.015873 -0.016713
0.301587 0.015873 -0.015150
0.317460 0.015873 -0.013733
0.333333 0.015873 -0.012449
0.349206 0.015873 -0.011285
0.365079 0.015873 -0.010230
0.380952 0.015873 -0.009273
0.396825 0.015873 -0.008407
0.412698 0.015873 -0.007621
0.428571 0.015873 -0.006909
0.444444 0.015873 -0.006263
0.460317 0.015873 -0.005678
0.476190 0.015873 -0.005147
0.492063 0.015873 -0.004666
0.507937 0.015873 -0.004230
0.523810 0.015873 -0.003835
0.539683 0.015873 -0.003477
0.555556 0.015873 -0.003152
0.571429 0.015873 -0.002857
0.587302 0.015873 -0.002590
0.603175 0.015873 -0.002348
0.619048 0.015873 -0.002129
0.634921 0.015873 -0.001930
0.650794 0.015873 -0.001750
0.666667 0.015873 -0.001586
0.682540 0.015873 -0.001438
0.698413 0.015873 -0.001303
0.714286 0.015873 -0.001182
0.730159 0.015873 -0.001071
0.746032 0.015873 -0.000971
0.761905 0.015873 -0.000880
0.777778 0.015873 -0.000798
0.793651 0.015873 -0.000723
0.809524 0.015873 -0.000656
0.825397 0.015873 -0.000595
0.841270 0.015873 -0.000539
0.857143 0.015873 -0.000489
0.873016 0.015873 -0.000443
0.888889 0.015873 -0.000402
0.904762 0.015873 -0.000364
0.920635 0.015873 -0.000330
0.936508 0.015873 -0.000299
0.952381 0.015873 -0.000271
0.968254 0.015873 -0.000246
0.984127 0.015873 -0.000223
1.000000 0.015873 -0.000202

0.015873 0.031746 -0.176842
0.031746 0.031746 -0.160296
0.047619 0.031746 -0.145294
0.063492 0.031746 -0.131694
0.079365 0.031746 -0.119365
0.095238 0.031746 -0.108189
0.111111 0.031746 -0.098058
0.126984 0.031746 -0.088876
0.142857 0.031746 -0.080553
0.158730 0.031746 -0.073009
0.174603 0.031746 -0.066173
0.190476 0.031746 -0.059977
0.206349 0.031746 -0.054361
0.222222 0.031746 -0.049273
0.238095 0.031746 -0.044661
0.253968 0.031746 -0.040481
0.269841 0.031746 -0.036693
0.285714 0.031746 -0.033260
0.301587 0.031746 -0.030149
0.317460 0.031746 -0.027329
0.333333 0.031746 -0.024774
0.349206 0.031746 -0.022457
0.365079 0.031746 -0.020358
0.380952 0.031746 -0.018455
0.396825 0.031746 -0.016730
0.412698 0.031746 -0.015166
0.428571 0.031746 -0.013749
0.444444 0.031746 -0.012464
0.460317 0.031746 -0.011299
0.476190 0.031746 -0.010243
0.492063 0.031746 -0.009286
0.507937 0.031746 -0.008418
0.523810 0.031746 -0.007632
0.539683 0.031746 -0.006919
0.555556 0.031746 -0.006272
0.571429 0.031746 -0.005686
0.587302 0.031746 -0.005155
0.603175 0.031746 -0.004673
0.619048 0.031746 -0.004236
0.634921 0.031746 -0.003841
0.650794 0.031746 -0.003482
0.666667 0.031746 -0.003156
0.682540 0.031746 -0.002861
0.698413 0.031746 -0.002594
0.714286 0.031746 -0.002352
0.730159 0.031746 -0.002132
0.746032 0.031746 -0.001933
0.761905 0.031746 -0.001752
0.777778 0.031746 -0.001588
0.793651 0.031746 -0.001440
0.809524 0.031746 -0.001305
0.825397 0.031746 -0.001183
0.841270 0.031746 -0.001073
0.857143 0.031746 -0.000972
0.873016 0.031746 -0.000881
0.888889 0.031746 -0.000799
0.904762 0.031746 -0.000724
0.920635 0.031746 -0.000657
0.936508 0.031746 -0.000595
0.952381 0.031746 -0.000540
0.968254 0.031746 -0.000489
0.984127 0.031746 -0.000443
1.000000 0.031746 -0.000402

0.015873 0.047619 -0.263131
0.031746 0.047619 -0.238510
0.047619 0.047619 -0.216188
0.063492 0.047619 -0.195952
0.079365 0.047619 -0.177606
0.095238 0.047619 -0.160977
0.111111 0.047619 -0.145902
0.126984 0.047619 -0.132239
0.142857 0.047619 -0.119855
0.158730 0.047619 -0.108631
0.174603 0.047619 -0.098458
0.190476 0.047619 -0.089239
0.206349 0.047619 -0.080883
0.222222 0.047619 -0.073312
0.238095 0.047619 -0.066449
0.253968 0.047619 -0.060230
0.269841 0.047619 -0.054594
0.285714 0.047619 -0.049487
0.301587 0.047619 -0.044858
0.317460 0.047619 -0.040662
0.333333 0.047619 -0.036859
0.349206 0.047619 -0.033413
0.365079 0.047619 -0.030289
0.380952 0.047619 -0.027458
0.396825 0.047619 -0.024891
0.412698 0.047619 -0.022564
0.428571 0.047619 -0.020456
0.444444 0.047619 -0.018544
0.460317 0.047619 -0.016811
0.476190 0.047619 -0.015240
0.492063 0.047619 -0.013816
0.507937 0.047619 -0.012525
0.523810 0.047619 -0.011355
0.539683 0.047619 -0.010294
0.555556 0.047619 -0.009332
0.571429 0.047619 -0.008460
0.587302 0.047619 -0.007669
0.603175 0.047619 -0.006953
0.619048 0.047619 -0.006303
0.634921 0.047619 -0.005714
0.650794 0.047619 -0.005180
0.666667 0.047619 -0.004696
0.682540 0.047619 -0.004257
0.698413 0.047619 -0.003859
0.714286 0.047619 -0.003499
0.730159 0.047619 -0.003172
0.746032 0.047619 -0.002875
0.761905 0.047619 -0.002607
0.777778 0.047619 -0.002363
0.793651 0.047619 -0.002142
0.809524 0.047619 -0.001942
0.825397 0.047619 -0.001760
0.841270 0.047619 -0.001596
0.857143 0.047619 -0.001447
0.873016 0.047619 -0.001311
0.888889 0.047619 -0.001189
0.904762 0.047619 -0.001078
0.920635 0.047619 -0.000977
0.936508 0.047619 -0.000886
0.952381 0.047619 -0.000803
0.968254 0.047619 -0.000728
0.984127 0.047619 -0.000660
1.000000 0.047619 -0.000598

0.015873 0.063492 -0.346887
0.031746 0.063492 -0.314429
0.047619 0.063492 -0.285001
0.063492 0.063492 -0.258323
0.079365 0.063492 -0.234138
0.095238 0.063492 -0.212215
0.111111 0.063492 -0.192342
0.126984 0.063492 -0.174330
0.142857 0.063492 -0.158003
0.158730 0.063492 -0.143206
0.174603 0.063492 -0.129796
0.190476 0.063492 -0.117642
0.206349 0.063492 -0.106627
0.222222 0.063492 -0.096645
0.238095 0.063492 -0.087598
0.253968 0.063492 -0.079400
0.269841 0.063492 -0.071970
0.285714 0.063492 -0.065237
0.301587 0.063492 -0.059134
0.317460 0.063492 -0.053603
0.333333 0.063492 -0.048590
0.349206 0.063492 -0.044047
0.365079 0.063492 -0.039929
0.380952 0.063492 -0.036196
0.396825 0.063492 -0.032813
0.412698 0.063492 -0.029746
0.428571 0.063492 -0.026966
0.444444 0.063492 -0.024446
0.460317 0.063492 -0.022161
0.476190 0.063492 -0.020090
0.492063 0.063492 -0.018213
0.507937 0.063492 -0.016511
0.523810 0.063492 -0.014968
0.539683 0.063492 -0.013570
0.555556 0.063492 -0.012302
0.571429 0.063492 -0.011152
0.587302 0.063492 -0.010110
0.603175 0.063492 -0.009165
0.619048 0.063492 -0.008309
0.634921 0.063492 -0.007533
0.650794 0.063492 -0.006829
0.666667 0.063492 -0.006191
0.682540 0.063492 -0.005612
0.698413 0.063492 -0.005088
0.714286 0.063492 -0.004612
0.730159 0.063492 -0.004181
0.746032 0.063492 -0.003790
0.761905 0.063492 -0.003436
0.777778 0.063492 -0.003115
0.793651 0.063492 -0.002824
0.809524 0.063492 -0.002560
0.825397 0.063492 -0.002321
0.841270 0.063492 -0.002104
0.857143 0.063492 -0.001907
0.873016 0.063492 -0.001729
0.888889 0.063492 -0.001567
0.904762 0.063492 -0.001421
0.920635 0.063492 -0.001288
0.936508 0.063492 -0.001168
0.952381 0.063492 -0.001058
0.968254 0.063492 -0.000959
0.984127 0.063492 -0.000870
1.000000 0.063492 -0.000788

0.015873 0.079365 -0.427302
0.031746 0.079365 -0.387319
0.047619 0.079365 -0.351069
0.063492 0.079365 -0.318207
0.079365 0.079365 -0.288415
0.095238 0.079365 -0.261410
0.111111 0.079365 -0.236930
0.126984 0.079365 -0.214742
0.142857 0.079365 -0.194631
0.158730 0.079365 -0.176404
0.174603 0.079365 -0.159884
0.190476 0.079365 -0.144912
0.206349 0.079365 -0.131344
0.222222 0.079365 -0.119048
0.238095 0.079365 -0.107904
0.253968 0.079365 -0.097805
0.269841 0.079365 -0.088653
0.285714 0.079365 -0.080359
0.301587 0.079365 -0.072841
0.317460 0.079365 -0.066028
0.333333 0.079365 -0.059854
0.349206 0.079365 -0.054257
0.365079 0.079365 -0.049184
0.380952 0.079365 -0.044586
0.396825 0.079365 -0.040418
0.412698 0.079365 -0.036641
0.428571 0.079365 -0.033216
0.444444 0.079365 -0.030112
0.460317 0.079365 -0.027298
0.476190 0.079365 -0.024747
0.492063 0.079365 -0.022434
0.507937 0.079365 -0.020338
0.523810 0.079365 -0.018438
0.539683 0.079365 -0.016715
0.555556 0.079365 -0.015153
0.571429 0.079365 -0.013737
0.587302 0.079365 -0.012454
0.603175 0.079365 -0.011290
0.619048 0.079365 -0.010235
0.634921 0.079365 -0.009279
0.650794 0.079365 -0.008412
0.666667 0.079365 -0.007626
0.682540 0.079365 -0.006913
0.698413 0.079365 -0.006267
0.714286 0.079365 -0.005681
0.730159 0.079365 -0.005150
0.746032 0.079365 -0.004669
0.761905 0.079365 -0.004233
0.777778 0.079365 -0.003837
0.793651 0.079365 -0.003478
0.809524 0.079365 -0.003153
0.825397 0.079365 -0.002859
0.841270 0.079365 -0.002591
0.857143 0.079365 -0.002349
0.873016 0.079365 -0.002130
0.888889 0.079365 -0.001931
0.904762 0.079365 -0.001750
0.920635 0.079365 -0.001586
0.936508 0.079365 -0.001438
0.952381 0.079365 -0.001304
0.968254 0.079365 -0.001182
0.984127 0.079365 -0.001071
1.000000 0.079365 -0.000971

0.015873 0.095238 -0.503601
0.031746 0.095238 -0.456479
0.047619 0.095238 -0.413757
0.063492 0.095238 -0.375026
0.079365 0.095238 -0.339915
0.095238 0.095238 -0.308088
0.111111 0.095238 -0.279237
0.126984 0.095238 -0.253087
0.142857 0.095238 -0.229385
0.158730 0.095238 -0.207902
0.174603 0.095238 -0.188433
0.190476 0.095238 -0.170788
0.206349 0.095238 -0.154797
0.222222 0.095238 -0.140305
0.238095 0.095238 -0.127172
0.253968 0.095238 -0.115269
0.269841 0.095238 -0.104483
0.285714 0.095238 -0.094707
0.301587 0.095238 -0.085847
0.317460 0.095238 -0.077818
0.333333 0.095238 -0.070540
0.349206 0.095238 -0.063944
0.365079 0.095238 -0.057966
0.380952 0.095238 -0.052547
0.396825 0.095238 -0.047635
0.412698 0.095238 -0.043183
0.428571 0.095238 -0.039147
0.444444 0.095238 -0.035488
0.460317 0.095238 -0.032172
0.476190 0.095238 -0.029165
0.492063 0.095238 -0.026440
0.507937 0.095238 -0.023969
0.523810 0.095238 -0.021730
0.539683 0.095238 -0.019699
0.555556 0.095238 -0.017859
0.571429 0.095238 -0.016190
0.587302 0.095238 -0.014677
0.603175 0.095238 -0.013306
0.619048 0.095238 -0.012062
0.634921 0.095238 -0.010935
0.650794 0.095238 -0.009913
0.666667 0.095238 -0.008987
0.682540 0.095238 -0.008147
0.698413 0.095238 -0.007386
0.714286 0.095238 -0.006696
0.730159 0.095238 -0.006070
0.746032 0.095238 -0.005503
0.761905 0.095238 -0.004988
0.777778 0.095238 -0.004522
0.793651 0.095238 -0.004100
0.809524 0.095238 -0.003716
0.825397 0.095238 -0.003369
0.841270 0.095238 -0.003054
0.857143 0.095238 -0.002769
0.873016 0.095238 -0.002510
0.888889 0.095238 -0.002275
0.904762 0.095238 -0.002063
0.920635 0.095238 -0.001870
0.936508 0.095238 -0.001695
0.952381 0.095238 -0.001537
0.968254 0.095238 -0.001393
0.984127 0.095238 -0.001263
1.000000 0.095238 -0.001145

0.015873 0.111111 -0.575051
0.031746 0.111111 -0.521244
0.047619 0.111111 -0.472460
0.063492 0.111111 -0.428234
0.079365 0.111111 -0.388142
0.095238 0.111111 -0.351799
0.111111 0.111111 -0.318855
0.126984 0.111111 -0.288995
0.142857 0.111111 -0.261930
0.158730 0.111111 -0.237400
0.174603 0.111111 -0.215168
0.190476 0.111111 -0.195019
0.206349 0.111111 -0.176759
0.222222 0.111111 -0.160211
0.238095 0.111111 -0.145214
0.253968 0.111111 -0.131623
0.269841 0.111111 -0.119306
0.285714 0.111111 -0.108144
0.301587 0.111111 -0.098027
0.317460 0.111111 -0.088858
0.333333 0.111111 -0.080548
0.349206 0.111111 -0.073016
0.365079 0.111111 -0.066190
0.380952 0.111111 -0.060002
0.396825 0.111111 -0.054393
0.412698 0.111111 -0.049309
0.428571 0.111111 -0.044700
0.444444 0.111111 -0.040523
0.460317 0.111111 -0.036736
0.476190 0.111111 -0.033303
0.492063 0.111111 -0.030191
0.507937 0.111111 -0.027370
0.523810 0.111111 -0.024812
0.539683 0.111111 -0.022494
0.555556 0.111111 -0.020392
0.571429 0.111111 -0.018487
0.587302 0.111111 -0.016759
0.603175 0.111111 -0.015193
0.619048 0.111111 -0.013774
0.634921 0.111111 -0.012487
0.650794 0.111111 -0.011320
0.666667 0.111111 -0.010262
0.682540 0.111111 -0.009303
0.698413 0.111111 -0.008434
0.714286 0.111111 -0.007646
0.730159 0.111111 -0.006931
0.746032 0.111111 -0.006283
0.761905 0.111111 -0.005696
0.777778 0.111111 -0.005164
0.793651 0.111111 -0.004681
0.809524 0.111111 -0.004244
0.825397 0.111111 -0.003847
0.841270 0.111111 -0.003487
0.857143 0.111111 -0.003161
0.873016 0.111111 -0.002866
0.888889 0.111111 -0.002598
0.904762 0.111111 -0.002355
0.920635 0.111111 -0.002135
0.936508 0.111111 -0.001935
0.952381 0.111111 -0.001755
0.968254 0.111111 -0.001591
0.984127 0.111111 -0.001442
1.000000 0.111111 -0.001307

0.015873 0.126984 -0.640963
0.031746 0.126984 -0.580988
0.047619 0.126984 -0.526614
0.063492 0.126984 -0.477319
0.079365 0.126984 -0.432631
0.095238 0.126984 -0.392122
0.111111 0.126984 -0.355403
0.126984 0.126984 -0.322120
0.142857 0.126984 -0.291953
0.158730 0.126984 -0.264611
0.174603 0.126984 -0.239831
0.190476 0.126984 -0.217373
0.206349 0.126984 -0.197020
0.222222 0.126984 -0.178575
0.238095 0.126984 -0.161859
0.253968 0.126984 -0.146710
0.269841 0.126984 -0.132981
0.285714 0.126984 -0.120539
0.301587 0.126984 -0.109263
0.317460 0.126984 -0.099043
0.333333 0.126984 -0.089780
0.349206 0.126984 -0.081385
0.365079 0.126984 -0.073776
0.380952 0.126984 -0.066879
0.396825 0.126984 -0.060627
0.412698 0.126984 -0.054960
0.428571 0.126984 -0.049824
0.444444 0.126984 -0.045167
0.460317 0.126984 -0.040946
0.476190 0.126984 -0.037120
0.492063 0.126984 -0.033651
0.507937 0.126984 -0.030507
0.523810 0.126984 -0.027656
0.539683 0.126984 -0.025072
0.555556 0.126984 -0.022729
0.571429 0.126984 -0.020605
0.587302 0.126984 -0.018680
0.603175 0.126984 -0.016935
0.619048 0.126984 -0.015352
0.634921 0.126984 -0.013918
0.650794 0.126984 -0.012617
0.666667 0.126984 -0.011438
0.682540 0.126984 -0.010369
0.698413 0.126984 -0.009400
0.714286 0.126984 -0.008522
0.730159 0.126984 -0.007726
0.746032 0.126984 -0.007004
0.761905 0.126984 -0.006349
0.777778 0.126984 -0.005756
0.793651 0.126984 -0.005218
0.809524 0.126984 -0.004730
0.825397 0.126984 -0.004288
0.841270 0.126984 -0.003887
0.857143 0.126984 -0.003524
0.873016 0.126984 -0.003194
0.888889 0.126984 -0.002896
0.904762 0.126984 -0.002625
0.920635 0.126984 -0.002380
0.936508 0.126984 -0.002157
0.952381 0.126984 -0.001956
0.968254 0.126984 -0.001773
0.984127 0.126984 -0.001607
1.000000 0.126984 -0.001457

0.015873 0.142857 -0.700702
0.031746 0.142857 -0.635138
0.047619 0.142857 -0.575696
0.063492 0.142857 -0.521807
0.079365 0.142857 -0.472954
0.095238 0.142857 -0.428670
0.111111 0.142857 -0.388528
0.126984 0.142857 -0.352143
0.142857 0.142857 -0.319164
0.158730 0.142857 -0.289274
0.174603 0.142857 -0.262184
0.190476 0.142857 -0.237633
